URL,Status
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-023_U.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-024_OSR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-024_SEC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-024_S.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-024_SR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-024_OUR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-024_UR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-024_OC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-024_R.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-024_C.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-024_U.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-025_OSR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-025_SEC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-025_S.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-025_SR.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-025_OUR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-025_UR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-025_OC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-025_R.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-025_C.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-025_U.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-026_OSR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-026_SEC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-026_S.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-026_SR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-026_OUR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-026_UR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-026_OC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-026_R.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-026_C.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-026_U.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-027_OSR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-027_SEC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-027_S.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-027_SR.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-027_OUR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-027_UR.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-027_OC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-027_R.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-027_C.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-027_U.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-028_OSR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-028_SEC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-028_S.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-028_SR.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-028_OUR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-028_UR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-028_OC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-028_R.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-028_C.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-028_U.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-029_OSR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-029_SEC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-029_S.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-029_SR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-029_OUR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-029_UR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-029_OC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-029_R.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-029_C.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-029_U.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-030_OSR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-030_SEC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-030_S.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-030_SR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-030_OUR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-030_UR.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-030_OC.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-030_R.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-030_C.png,200
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-030_U.png,403
https://hololive-official-cardgame.com/wp-content/images/cardlist/hBP08/hBP08-031_OSR.png,403
